Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Avg Time Per Page,Timespend,Return
3,2.042463748067413,0.3995188443715513,Referral,3.899989317335423,1.2999964391118077,5.942453065402836,1
9,6.214372773919889,0.179326219826377,Organic,2.661398959329914,0.2957109954811015,8.875771733249803,0
8,6.548838056591727,0.5089363381998852,Organic,2.056232295848163,0.25702903698102036,8.60507035243989,1
4,0.0330794547489073,0.40060606662358,Paid,3.0874303947496866,0.7718575986874217,3.120509849498594,0
2,6.522463361089198,0.4128279009878001,Paid,3.13472908934174,1.56736454467087,9.657192450430937,0
3,0.9502379676074756,0.6749435903943612,Social,6.768647664015889,2.2562158880052965,7.7188856316233645,1
2,0.1192563385447577,0.1384825835657882,Referral,2.3978668941651464,1.1989334470825732,2.517123232709904,0
4,5.647487726823695,0.4146077259684921,Paid,1.9058473068268649,0.4764618267067162,7.55333503365056,1
4,5.982363412478176,0.5816827691183228,Direct,9.596402787921036,2.399100696980259,15.578766200399212,1
5,2.7207376334149127,0.1970941858561585,Paid,3.0661904815955348,0.613238096319107,5.786928115010447,1
8,2.563003983168563,0.2297867603924758,Organic,3.557578956041571,0.4446973695051964,6.120582939210134,0
6,5.03187011444407,0.4390520168533365,Organic,7.627249369788737,1.271208228298123,12.659119484232807,1
3,4.629680457464738,0.3932270111952051,Organic,4.8922728253032925,1.6307576084344308,9.521953282768031,1
5,6.624702667977226,0.0989735521209851,Referral,3.697820895461828,0.7395641790923656,10.322523563439054,1
6,2.413895549180618,0.3238137365682694,Organic,8.494369459113676,1.4157282431856126,10.908265008294293,1
3,10.293154178752143,0.0454688413384311,Organic,2.584486542164076,0.8614955140546919,12.877640720916219,1
8,16.676578005221405,0.457113916841628,Organic,4.645258794207658,0.5806573492759572,21.321836799429065,1
8,0.3717434425666571,0.1799786380311665,Paid,2.527273902126564,0.3159092377658205,2.8990173446932213,1
5,5.682248994688155,0.4243954333509234,Organic,7.652541274725932,1.5305082549451865,13.334790269414087,1
4,2.078375277680307,0.1297754235630796,Organic,3.899837754426802,0.9749594386067005,5.978213032107109,0
2,1.470943949571676,0.267223946820285,Paid,0.1622241967655033,0.08111209838275164,1.6331681463371794,1
6,2.8485523519579004,0.1046891895551661,Social,2.3200799856834022,0.3866799976139004,5.168632337641302,1
5,0.1727778826529062,0.1298485322612179,Organic,7.274261675277414,1.4548523350554827,7.44703955793032,1
6,2.118460909557786,0.1213295606269264,Paid,0.6214393804722685,0.10357323007871143,2.7399002900300546,1
7,6.1412848195555725,0.1484813617535257,Organic,2.429740119032948,0.34710573129042116,8.57102493858852,1
3,0.7203408814556955,0.4546200272173321,Direct,0.5972109568466943,0.19907031894889812,1.3175518383023899,1
9,1.6674161179313771,0.2334632302985037,Organic,0.6687278024410713,0.07430308916011903,2.3361439203724483,0
2,8.414388174881225,0.2866236216352397,Direct,1.4908518168339564,0.7454259084169782,9.905239991715181,0
0,1.678807512550867,0.2284749019011779,Direct,4.35533648625104,inf,6.034143998801907,1
6,1.331219326027739,0.0554645834345795,Social,1.303676062794639,0.21727934379910652,2.634895388822378,0
4,1.7423317648094274,0.3805690050809185,Organic,11.527988755485213,2.881997188871303,13.27032052029464,1
6,2.198489264133348,0.5312608390308925,Paid,4.847626989220188,0.8079378315366981,7.046116253353537,0
4,2.998946459123854,0.1781125343500077,Organic,3.6468587630375846,0.9117146907593962,6.645805222161439,0
5,4.838723791718916,0.060373568498309,Social,1.0631686246859626,0.21263372493719251,5.901892416404879,1
2,1.804999548893631,0.1650944177014403,Social,0.7426656513766793,0.37133282568833964,2.5476652002703104,0
5,5.102701938468602,0.3042353489968824,Direct,2.9195322273948707,0.5839064454789742,8.022234165863473,1
4,2.288911155869257,0.08517005200246,Referral,10.483249016169136,2.620812254042284,12.772160172038394,0
3,1.2396474992295952,0.4680926896523028,Paid,1.314910238019572,0.4383034126731907,2.5545577372491675,1
5,3.218402324477707,0.1592362837260543,Paid,0.9633956217072464,0.19267912434144926,4.181797946184954,0
3,3.794591341484223,0.0653993611367414,Organic,6.725761861587455,2.2419206205291515,10.520353203071679,1
3,2.449668622905966,0.0732664066351309,Paid,6.588457263636519,2.196152421212173,9.038125886542485,1
4,0.174842339151749,0.3031306066055693,Referral,4.141750495746263,1.0354376239365657,4.316592834898012,1
8,0.5585654216493248,0.2255934209656989,Direct,2.1944381920768423,0.2743047740096053,2.7530036137261673,0
5,1.007667647571517,0.1972669265974934,Paid,4.980315119926041,0.9960630239852082,5.987982767497558,1
4,0.9964722216984644,0.3973007259194012,Social,0.9578646333981452,0.2394661583495363,1.9543368550966096,0
4,3.3572483630891874,0.3450731382865402,Social,3.685738842650168,0.921434710662542,7.042987205739355,0
4,0.0555572588837508,0.3245316787423343,Paid,0.5897157824746674,0.14742894561866685,0.6452730413584182,0
4,4.22785113296745,0.2464490582333947,Organic,3.5062918912319336,0.8765729728079834,7.734143024199383,1
7,0.925052521430994,0.4474205357673033,Referral,6.881434054047324,0.9830620077210462,7.806486575478318,1
8,1.1132860292244446,0.1402389003238588,Paid,10.689361396051789,1.3361701745064736,11.802647425276234,0
7,2.2517558074535664,0.1823129803790099,Organic,2.2833955730612003,0.3261993675801715,4.535151380514767,1
3,0.7297540991178249,0.6068149643939372,Organic,4.327456844547397,1.4424856148491323,5.057210943665222,0
6,6.474709237640681,0.1757485586043958,Direct,1.99875712122725,0.3331261868712083,8.473466358867931,1
6,0.26770299739031,0.6067441055476297,Organic,5.051853565517356,0.8419755942528927,5.319556562907666,1
4,1.7630247698620878,0.0672906783100349,Referral,6.356847003247568,1.589211750811892,8.119871773109656,0
6,5.6798275382905,0.2160593989244398,Social,4.999269262996467,0.8332115438327445,10.679096801286967,0
9,2.870118852175768,0.5445018184148691,Referral,2.0709453544220926,0.23010503938023252,4.9410642065978605,1
6,1.037330134457256,0.2107458765645879,Paid,1.4719408417148854,0.24532347361914755,2.5092709761721412,1
4,1.6381162146813129,0.4283895344935662,Referral,1.682743855803458,0.4206859639508645,3.3208600704847706,0
6,3.6796204292452632,0.4045878010817402,Paid,3.501575004176066,0.5835958340293443,7.18119543342133,0
7,10.864867522175452,0.1432252017111178,Organic,0.8763341481513456,0.12519059259304938,11.741201670326797,0
4,6.708671157209275,0.0429608516106988,Direct,2.245409438073943,0.5613523595184857,8.954080595283218,1
3,1.2576249827315729,0.2196850701656845,Paid,4.9166524425419125,1.6388841475139708,6.174277425273486,1
4,18.95637340250752,0.3642672659450486,Referral,4.051324810591934,1.0128312026479835,23.007698213099452,1
5,0.010532457752953,0.2382337814747031,Paid,1.241465082383058,0.2482930164766116,1.251997540136011,1
3,0.0840559121617255,0.2179265223522057,Organic,6.437025124606416,2.145675041535472,6.521081036768142,1
5,5.2090965913875245,0.0399058995383663,Direct,2.9079529918816545,0.5815905983763309,8.117049583269178,1
3,0.6674164059171215,0.3035796154433492,Social,7.60231079157827,2.5341035971927566,8.269727197495392,1
5,0.1880823282013257,0.3092658266608776,Organic,2.0179867557922098,0.403597351158442,2.2060690839935355,1
5,0.8120740010475762,0.7176512708580046,Direct,2.110078023595672,0.42201560471913446,2.9221520246432484,1
5,1.6659011465218132,0.4396371262573429,Referral,6.297714088335935,1.259542817667187,7.963615234857748,0
6,3.934298460883349,0.2295460982021901,Paid,0.9724280171264016,0.1620713361877336,4.906726478009751,0
6,2.9371766754884385,0.0889091895736608,Referral,4.991037439520588,0.8318395732534314,7.928214115009027,1
6,0.8139352709639518,0.2313339352113561,Organic,0.584795041312509,0.0974658402187515,1.3987303122764607,1
5,2.099128686489322,0.342005755527716,Paid,1.8338637391838413,0.3667727478367683,3.9329924256731634,0
7,7.819763087115886,0.2533879069050832,Organic,2.3268445141423,0.3324063591631857,10.146607601258186,1
3,5.062324477612394,0.3860187087147118,Paid,4.807228533875391,1.602409511291797,9.869553011487785,1
5,1.1710931324111644,0.3959378654818778,Paid,0.2271762181146282,0.04543524362292564,1.3982693505257926,1
7,12.096571373417795,0.3556515315128609,Social,5.320568408613318,0.760081201230474,17.417139782031114,1
2,3.699385188085178,0.2000056569628308,Referral,2.183559939559228,1.091779969779614,5.8829451276444065,1
8,0.193453505923599,0.3638507279091349,Organic,8.151208131577496,1.018901016447187,8.344661637501096,1
4,0.1073812013426218,0.457315908772004,Social,1.911817525080417,0.47795438127010426,2.019198726423039,1
2,0.5532398452142506,0.2708669114878799,Paid,1.891102757740841,0.9455513788704205,2.444342602955092,1
5,3.9042703684723534,0.0457263251841346,Referral,0.8313538157920174,0.16627076315840347,4.7356241842643705,1
5,0.6090630941057577,0.079738207605602,Organic,3.59243448615355,0.71848689723071,4.201497580259308,0
4,2.149166170018913,0.4054584045873077,Social,9.977815435933367,2.494453858983342,12.126981605952281,1
6,0.2936989854592204,0.210092529827748,Direct,2.6787017991788407,0.4464502998631401,2.972400784638061,1
8,7.61060227107874,0.6732497275434242,Social,3.676773623435404,0.4595967029294255,11.287375894514144,0
4,1.2646033547143227,0.0840133147473704,Direct,0.6245901049899256,0.1561475262474814,1.8891934597042483,1
3,7.162209391502939,0.2748224778379414,Organic,5.25174609512246,1.7505820317074867,12.4139554866254,1
6,8.694490769755951,0.0407077590265927,Social,2.4686130541783182,0.4114355090297197,11.16310382393427,1
4,0.0184425136751244,0.122493242907136,Paid,2.169641589663144,0.542410397415786,2.1880841033382685,0
2,1.8716200939376253,0.3910217757925533,Organic,1.5593810493571958,0.7796905246785979,3.431001143294821,0
3,0.0748953204393462,0.4860433604584488,Referral,1.876248348494417,0.6254161161648056,1.9511436689337631,1
1,7.180575793621854,0.1434882246068947,Referral,4.95867450843442,4.95867450843442,12.139250302056274,1
9,2.191971153262044,0.4205019160659644,Organic,5.958808885206228,0.6620898761340253,8.150780038468271,1
5,0.2337030494668487,0.4472907566114953,Organic,0.5080472590105366,0.10160945180210731,0.7417503084773853,1
3,0.3505343857582071,0.1232859222178633,Organic,1.0826721140348392,0.3608907046782797,1.4332064997930463,1
4,1.4511347842611515,0.2645538725114915,Organic,3.414649987381721,0.8536624968454303,4.865784771642873,1
3,8.451964706190722,0.6403089465084102,Organic,1.106803014452858,0.36893433815095267,9.55876772064358,1
4,3.541834955821728,0.21473731413204,Organic,1.3624445597008463,0.3406111399252116,4.904279515522575,1
6,6.066210418524205,0.1897443288020604,Organic,1.6352087249378966,0.27253478748964943,7.701419143462102,1
4,1.369280539273101,0.3047466995125148,Direct,4.297486205503022,1.0743715513757555,5.6667667447761225,1
2,0.1325256419394841,0.0832178984762634,Social,7.666113086233403,3.8330565431167014,7.798638728172887,0
6,10.985852385657166,0.1314672613425625,Organic,2.7706624196436342,0.4617770699406057,13.7565148053008,1
3,0.051966470052648,0.4298300925525387,Direct,3.510940806096003,1.170313602032001,3.562907276148651,1
6,8.849504758933142,0.469400322544622,Referral,4.926439721972666,0.8210732869954444,13.775944480905807,0
2,1.379814998643565,0.5250144176201945,Paid,1.6580318876819835,0.8290159438409918,3.0378468863255486,1
8,0.0304249746815496,0.2386968629652156,Paid,4.599644029833717,0.5749555037292147,4.630069004515267,1
3,3.5054041886748792,0.2329023102369724,Paid,10.701246877033787,3.5670822923445957,14.206651065708666,1
6,11.81822947723746,0.3617205572550268,Organic,1.394191278306372,0.23236521305106198,13.212420755543832,1
4,10.111340253657554,0.3092466560972909,Organic,4.384028095090415,1.0960070237726038,14.49536834874797,1
5,0.5264084978789101,0.4329390616222542,Paid,3.529928500381019,0.7059857000762038,4.056336998259929,1
6,0.599921437267227,0.2986858516961289,Paid,1.3322058798742389,0.22203431331237314,1.932127317141466,1
1,2.500946700384018,0.2973542138727255,Social,6.189268016134992,6.189268016134992,8.69021471651901,0
5,3.042577619175269,0.1286062957892837,Organic,2.0002941390032265,0.4000588278006453,5.042871758178496,0
7,4.034512070214015,0.0889846183936262,Referral,1.1898351192513972,0.16997644560734246,5.224347189465412,1
6,0.599198061652949,0.3487899676378257,Paid,2.1228937320552683,0.3538156220092114,2.722091793708217,1
6,9.583068225392362,0.2189591245135727,Direct,4.680731113726572,0.780121852287762,14.263799339118933,0
7,3.0544658988657574,0.0950856229877337,Organic,2.090078409432233,0.29858262991889045,5.1445443082979905,1
4,5.632872191711841,0.3699395473272994,Direct,0.3036339778352806,0.07590849445882016,5.936506169547122,0
3,2.330014977053331,0.5944725200577614,Social,10.392568134433894,3.4641893781446313,12.722583111487225,0
8,1.6047241115953723,0.158088963896626,Referral,6.630967650916865,0.8288709563646082,8.235691762512237,1
4,11.340735939506006,0.2494306054808704,Referral,3.827702721567264,0.956925680391816,15.16843866107327,1
5,2.617692748299745,0.17267918517115,Organic,2.3095305538347173,0.46190611076694343,4.927223302134463,0
5,6.0493682908054245,0.2053852406541535,Direct,2.4707154583873843,0.49414309167747683,8.520083749192809,0
3,9.191544926555451,0.2361805768081243,Organic,1.4194647546189094,0.4731549182063031,10.61100968117436,1
9,3.375065557282668,0.1802800991837155,Paid,3.5114263916829342,0.3901584879647705,6.8864919489656025,0
8,2.3884559427432817,0.3377471012906647,Organic,13.10170749883212,1.637713437354015,15.490163441575401,1
6,0.0105510852324056,0.0551577931270375,Paid,2.999242420573353,0.4998737367622255,3.0097935058057588,0
3,0.12252736149803,0.3281001655872004,Referral,5.499781594807124,1.8332605316023747,5.622308956305154,0
5,0.6726244135479404,0.1801822452483783,Direct,1.7943370501239757,0.35886741002479516,2.4669614636719164,1
5,0.6174158147360868,0.1351158260053037,Paid,3.791222908333405,0.758244581666681,4.408638723069491,1
5,0.8821420445120357,0.1839996435318296,Direct,2.009500279895774,0.40190005597915485,2.89164232440781,0
3,1.0912481740837556,0.5496981131528724,Paid,3.3734690324548766,1.1244896774849589,4.464717206538632,0
7,1.33916832461364,0.3320137272273324,Organic,7.946062332655538,1.135151761807934,9.285230657269178,1
3,1.6369639717886528,0.4196094659538577,Organic,4.165342443792573,1.3884474812641912,5.802306415581226,0
0,0.3123050531421921,0.124595629658025,Referral,7.741444370212606,inf,8.053749423354798,1
6,0.1298561157860261,0.1357966348545507,Organic,7.932359789422225,1.3220599649037041,8.062215905208252,0
6,3.36206253154693,0.452676351804457,Paid,2.590288205044874,0.43171470084081237,5.952350736591804,0
4,2.3122549509387733,0.3535946864915339,Organic,9.217724024919452,2.304431006229863,11.529978975858224,1
5,1.7617391246438323,0.175431209822812,Paid,4.379389438283997,0.8758778876567994,6.14112856292783,1
9,3.0189740809274035,0.0535638721381472,Referral,4.150223524344443,0.46113594714938255,7.1691976052718465,0
5,5.275195876467303,0.2997235156339027,Paid,1.9775565629212544,0.3955113125842509,7.252752439388558,1
4,1.6742386784765313,0.250898312790746,Organic,6.827932457727791,1.7069831144319478,8.502171136204323,0
3,3.074297152821572,0.2057473431376883,Organic,4.61783193214629,1.5392773107154298,7.692129084967862,0
6,9.209572123835027,0.2134456238026916,Organic,1.881230253928268,0.3135383756547113,11.090802377763294,1
2,5.490711937660814,0.5228121747090315,Organic,4.962936050776239,2.4814680253881196,10.453647988437053,1
6,1.6653818840660135,0.326730381950322,Paid,1.184025978696498,0.197337663116083,2.8494078627625115,1
6,3.1045205024818285,0.1828669687649179,Referral,1.126836187614987,0.1878060312691645,4.231356690096815,0
6,0.5846557706574569,0.2054051961440876,Organic,3.276582854840082,0.5460971424733471,3.8612386254975393,1
5,2.466504122123812,0.637414975557281,Paid,2.4202501843054898,0.48405003686109793,4.886754306429301,1
3,11.942237387420583,0.4365236964828574,Paid,2.565022659563426,0.8550075531878086,14.507260046984008,1
4,2.191395434130119,0.304550667591694,Organic,7.67990323253602,1.919975808134005,9.871298666666139,0
4,7.878234341689158,0.3419959151578064,Paid,3.753003660803476,0.938250915200869,11.631238002492633,0
5,1.5693774887834502,0.5464516489371513,Organic,2.41519210600602,0.48303842120120405,3.9845695947894706,0
4,20.29051596751485,0.5998265113630471,Paid,1.2560125258109154,0.31400313145272885,21.546528493325766,0
4,2.5969356927747747,0.4395666581661496,Social,4.364215257126293,1.0910538142815733,6.961150949901068,1
5,0.1295649832261728,0.235495825966382,Organic,5.084662935600857,1.0169325871201713,5.21422791882703,0
5,2.6511424487611697,0.2603724733628907,Referral,5.333400328035724,1.066680065607145,7.984542776796894,0
5,0.9629832374316678,0.6490498152126072,Paid,2.723776333086632,0.5447552666173264,3.6867595705182996,1
7,0.0990616466258721,0.4085191715078449,Organic,0.6749569461579713,0.09642242087971019,0.7740185927838434,1
3,5.158650845774077,0.0921416031075753,Referral,7.881332997406414,2.6271109991354713,13.03998384318049,1
2,0.96777158015791,0.4593113230301331,Paid,1.1982549209270168,0.5991274604635084,2.166026501084927,1
4,4.776983692172547,0.2516890634125989,Paid,2.7548113764857844,0.6887028441214461,7.531795068658331,1
4,1.0199490249380212,0.4009433676724242,Referral,5.406629207739436,1.351657301934859,6.426578232677457,1
6,0.6482295720674528,0.1145216880256525,Social,4.687511270810281,0.7812518784683801,5.335740842877733,1
3,10.941551660638412,0.3227714538826968,Direct,1.7050178758726442,0.5683392919575481,12.646569536511056,0
5,1.3465837124694973,0.2662777128391451,Referral,11.770410373742282,2.3540820747484563,13.116994086211779,1
5,2.7592115781335544,0.3196425422903685,Social,2.701509939450489,0.5403019878900979,5.460721517584044,1
5,2.8246832599874936,0.1746929548614235,Organic,3.851562971515453,0.7703125943030906,6.6762462315029465,1
5,2.4661716819766144,0.239871775942142,Paid,4.027801338903854,0.8055602677807707,6.493973020880468,1
3,7.384592776879437,0.2476973584143268,Organic,4.7549377688515895,1.5849792562838632,12.139530545731027,0
10,3.366635380115331,0.3153574378836405,Organic,4.844595688620649,0.4844595688620649,8.21123106873598,1
5,1.551200197620049,0.3961615730975109,Paid,2.2504752838510163,0.45009505677020323,3.801675481471065,0
4,5.949785427940178,0.2781340490394902,Referral,0.1024967468490154,0.02562418671225385,6.052282174789193,0
4,0.5992439939271695,0.5081174420644158,Paid,4.24509885973159,1.0612747149328976,4.84434285365876,1
7,2.357345428762475,0.4061619691693701,Referral,1.00831585586234,0.14404512226604857,3.3656612846248146,0
3,9.020402227663716,0.2238464662626145,Paid,3.474143418527762,1.1580478061759207,12.494545646191478,0
6,2.945670485773179,0.2478971086728327,Paid,5.012865629276329,0.8354776048793883,7.958536115049508,1
2,5.094290217670685,0.1475449790109861,Organic,3.808265525754052,1.904132762877026,8.902555743424736,0
4,3.1801431894289616,0.2170554774745974,Organic,2.404854038515773,0.6012135096289433,5.584997227944735,1
4,5.485971214112843,0.2245503973993592,Organic,2.870268266957929,0.7175670667394822,8.356239481070773,1
4,8.67346170271399,0.4531543781855908,Referral,10.87521452849437,2.7188036321235924,19.54867623120836,1
8,0.9561634266816345,0.1429454426656257,Organic,3.3205655366677083,0.41507069208346353,4.276728963349343,0
5,0.5577639771078121,0.2768501626172008,Organic,1.0123783065646883,0.20247566131293765,1.5701422836725003,1
8,1.984891763847318,0.2326909713470265,Referral,1.4193554881997312,0.1774194360249664,3.4042472520470493,0
5,3.630600732162897,0.3218401099911595,Paid,6.435719679719504,1.287143935943901,10.066320411882401,0
7,0.7731710334056614,0.323819472218547,Paid,0.850059168760617,0.12143702410865957,1.6232302021662783,1
8,0.0123296533410498,0.2537494223050182,Organic,1.9567633132697824,0.2445954141587228,1.969092966610832,1
3,1.2599175214031608,0.1861071842061517,Paid,4.600349270829492,1.533449756943164,5.860266792232652,1
4,10.407722317967677,0.6371709939400263,Social,3.230278393586456,0.807569598396614,13.638000711554133,0
6,3.5620104645813653,0.2608690962846379,Social,3.2525206830203324,0.5420867805033888,6.814531147601698,1
4,1.5391114218091104,0.657824952020811,Referral,7.505771372074421,1.8764428430186053,9.04488279388353,1
4,0.6417193995793353,0.3394171477614001,Organic,0.442690358641878,0.1106725896604695,1.0844097582212133,1
6,1.3205874226021508,0.2014968299495101,Referral,4.71029677968767,0.7850494632812782,6.030884202289821,0
2,0.5584084291420776,0.2157978363746436,Organic,9.481496265217338,4.740748132608669,10.039904694359416,1
4,0.3371749330126727,0.105208316842516,Organic,2.629227637868808,0.657306909467202,2.9664025708814807,1
2,7.117168285004063,0.3671610740184466,Organic,2.486024479708419,1.2430122398542096,9.603192764712482,0
8,18.160451852270345,0.0467681827736806,Social,4.172996058069248,0.521624507258656,22.333447910339594,1
7,0.5377906942089077,0.329165577285202,Referral,3.188451160407148,0.45549302291530686,3.726241854616056,0
2,0.1681957511196291,0.1464566122938103,Referral,5.286395629836016,2.643197814918008,5.454591380955645,0
5,1.200228943475778,0.2984945195173078,Referral,2.885891878746404,0.5771783757492808,4.086120822222182,1
6,1.857790279151472,0.2979023107648042,Organic,3.578461975041217,0.5964103291735362,5.436252254192689,0
7,0.6875650294695379,0.1552929640781339,Paid,0.9069009921692188,0.1295572845956027,1.5944660216387567,1
7,1.0761378205442549,0.1984549297684396,Referral,3.499397754210192,0.4999139648871703,4.575535574754447,1
7,0.6726976910626894,0.4823176149293288,Referral,3.0685801185004933,0.4383685883572133,3.741277809563183,0
6,4.465121707627729,0.5043481115427707,Social,9.330936060862587,1.5551560101437645,13.796057768490316,1
5,3.740410687343573,0.2796260039222932,Organic,5.779129043000279,1.155825808600056,9.519539730343851,0
5,3.023175302069043,0.3883170709045722,Social,4.013596729358284,0.8027193458716567,7.0367720314273265,0
8,1.4692374033679294,0.5820596108095488,Paid,4.59722819471983,0.5746535243399787,6.06646559808776,1
7,7.192037334764249,0.2699882029916871,Referral,3.2527130177288006,0.4646732882469715,10.444750352493049,0
4,10.473288301572392,0.1146796900847866,Paid,3.100182589977013,0.7750456474942532,13.573470891549405,1
5,0.5721717997468876,0.5129802201867831,Direct,5.281506723271513,1.0563013446543026,5.8536785230184005,1
8,0.7569935947805884,0.1223749540370991,Organic,1.872851029204593,0.23410637865057413,2.629844623985181,1
5,2.237309514480409,0.13193792822058,Referral,2.1384498644515704,0.4276899728903141,4.3757593789319795,1
2,0.2870576297399729,0.3901181300798986,Paid,0.650606254558485,0.3253031272792425,0.9376638842984579,1
3,1.7204891311950972,0.1345764524904362,Organic,2.6458811049282445,0.8819603683094148,4.366370236123341,0
7,2.6153238136166,0.0671741332131045,Organic,3.2206689607432297,0.4600955658204614,5.83599277435983,0
3,2.2148954185499536,0.2202787680475754,Social,4.280505960028006,1.4268353200093353,6.495401378577959,1
8,1.2055037432136837,0.1108866391265293,Organic,1.0304380658620484,0.12880475823275606,2.235941809075732,1
1,2.345579833860463,0.4249035159353122,Organic,3.4368864039875846,3.4368864039875846,5.782466237848048,1
5,9.568020553552232,0.3424955183354964,Direct,5.221372646999953,1.0442745293999907,14.789393200552185,0
3,0.6920812132130435,0.5602716235345413,Referral,1.481409147710582,0.49380304923686064,2.1734903609236254,0
5,3.19116649539977,0.3486290499943658,Organic,7.746799377540058,1.5493598755080116,10.937965872939827,0
5,0.1330994757452376,0.2740596645073301,Paid,2.1744932911487864,0.43489865822975726,2.307592766894024,1
2,0.2061743081217886,0.6604173955309609,Paid,13.232337543027482,6.616168771513741,13.43851185114927,1
7,2.407736075953667,0.2489386030417552,Social,8.90209301899505,1.2717275741421499,11.309829094948716,1
2,0.3325908242258265,0.0807760896825606,Referral,2.062910999240734,1.031455499620367,2.3955018234665606,1
4,0.0678007836675557,0.4019710464040092,Social,6.455193015115096,1.613798253778774,6.522993798782652,0
5,0.5644623912227609,0.2410755988150128,Organic,6.719267261321979,1.3438534522643957,7.283729652544739,1
4,2.496187723971757,0.2909169666924556,Referral,2.5590962585576644,0.6397740646394161,5.055283982529422,1
4,3.645515383931097,0.1487531233009969,Organic,4.180110232514984,1.045027558128746,7.825625616446081,0
5,0.6787396975943406,0.1836841986608527,Organic,2.238174383324349,0.4476348766648698,2.9169140809186898,1
4,3.3102061587630187,0.2447353866690475,Referral,1.339127131483697,0.33478178287092425,4.649333290246716,0
4,0.6044262715381051,0.0981240116291058,Organic,7.968969534138303,1.9922423835345757,8.573395805676409,0
5,2.8515397980062964,0.1972199863338999,Paid,2.979776997666765,0.595955399533353,5.831316795673061,1
7,1.5928792854859526,0.2674938589803587,Social,4.330395961843382,0.6186279945490546,5.923275247329334,1
6,3.1822116568480263,0.4121725826309859,Organic,7.607891075399051,1.2679818458998418,10.790102732247078,1
6,15.926771740415504,0.1070391300000688,Organic,6.859443089780193,1.1432405149633655,22.786214830195696,1
8,8.33301920812779,0.1851987388260235,Referral,2.4467876203579486,0.3058484525447436,10.77980682848574,0
5,0.0128728524359084,0.1238344448806978,Direct,1.8906092468763869,0.3781218493752774,1.9034820993122952,1
2,6.499937369653226,0.2744389337612435,Referral,0.4047934968683556,0.2023967484341778,6.904730866521582,1
4,0.2064133664911121,0.1819821045937318,Paid,6.306514257359112,1.576628564339778,6.512927623850224,0
6,9.175798091162696,0.1153339109908146,Organic,3.220545763646161,0.5367576272743602,12.396343854808856,1
3,0.9931288578978288,0.3552349807529592,Organic,1.17510660337977,0.39170220112659,2.1682354612775985,1
3,1.4439695490045374,0.3924375672430417,Referral,3.1101065597609128,1.036702186586971,4.55407610876545,1
5,0.2883375818769053,0.2654057645140849,Organic,9.132775394151604,1.8265550788303209,9.42111297602851,0
5,0.3572722303609549,0.8372789670982311,Social,9.323700647889902,1.8647401295779804,9.680972878250858,0
6,3.892000873623102,0.3220824275957473,Paid,0.957236745879176,0.15953945764652933,4.849237619502278,0
2,8.66506211499394,0.1213966782345111,Paid,1.853071683213492,0.926535841606746,10.518133798207433,1
6,2.830588805245083,0.3795624011830627,Social,9.508342454849432,1.5847237424749052,12.338931260094515,0
4,3.774759197646052,0.2656786490856274,Social,2.309578139816675,0.5773945349541687,6.084337337462727,0
3,4.306072469546409,0.2850878195525018,Referral,2.3699305851753545,0.7899768617251182,6.676003054721764,1
4,0.9147462497295532,0.4885638818361327,Direct,0.6418503893183621,0.16046259732959053,1.5565966390479153,1
2,0.1388532559193805,0.1629709534006467,Direct,2.9289846650388487,1.4644923325194243,3.067837920958229,0
6,0.0056234990894558,0.0650513626063424,Direct,6.650157150739718,1.1083595251232863,6.655780649829174,1
8,1.295346936524196,0.1714341502680031,Social,0.6353830897714244,0.07942288622142805,1.9307300262956204,1
5,0.8290959601958545,0.2868965943901216,Referral,1.3690577088126716,0.2738115417625343,2.1981536690085264,0
6,0.1930323402653214,0.1324254541141408,Referral,7.420902774574396,1.2368171290957326,7.613935114839717,0
5,0.593627553185843,0.3903570577810594,Organic,5.226329680314015,1.045265936062803,5.819957233499858,1
5,0.3988766065612935,0.3611420070943642,Organic,2.136764719363637,0.4273529438727274,2.5356413259249306,0
6,7.391022686603473,0.1390914452300858,Organic,15.11562813900987,2.519271356501645,22.50665082561334,0
4,0.4534009540217553,0.2624742448377101,Organic,5.131584712214298,1.2828961780535746,5.5849856662360535,0
4,2.3142893303364653,0.6694890729676181,Paid,9.482551429290195,2.370637857322549,11.796840759626662,0
5,2.697607378208137,0.4206526842392448,Organic,3.317982820838953,0.6635965641677906,6.0155901990470895,1
5,2.3524304564275127,0.2332719926070819,Direct,1.988241410263724,0.39764828205274483,4.3406718666912365,0
4,0.3129379752760352,0.3349952134730175,Social,2.7098624527382515,0.6774656131845629,3.022800428014287,1
4,1.1516907757504584,0.1765512890428144,Organic,0.8795692725495569,0.21989231813738921,2.031260048300015,1
7,0.1578941438794273,0.1986016881697558,Organic,6.142262985453344,0.8774661407790492,6.300157129332772,0
5,1.510904191450319,0.8022572727777446,Social,2.6081878844526334,0.5216375768905267,4.119092075902953,1
4,0.6269784332082312,0.0684040135876496,Social,3.942621233011183,0.9856553082527958,4.569599666219414,1
3,2.47409326570813,0.3498619563283199,Direct,2.251743353465984,0.7505811178219947,4.725836619174114,1
9,3.540850805428382,0.3265002536543597,Direct,3.8660646362749658,0.42956273736388506,7.406915441703347,1
6,2.278629382245516,0.3072081018768094,Direct,0.5650352933988542,0.09417254889980903,2.84366467564437,1
